raw_message_id,parse_status,reply_to_message_id,raw_text,warning_text,warnings_summary,primary_intent,intents,action_types,actions_structured_summary,symbol,direction,market_type,confidence,parser_used,parser_mode,status,signal_id,target_scope_kind,target_scope_scope,target_refs,target_refs_count,linking_strategy,new_stop_level,close_scope,close_fraction,hit_target,fill_state,result_mode,cancel_scope,reported_results,reported_profit_percent,reported_leverage_hint,tp_prices,links_count,hashtags_count,validation_warning_count,diagnostics_summary
1919,PARSED,,"Друзья, привет! Админ на связи 👋

Хочу внести немного дополнений по поводу работы с сигналами от [trader#A], чтобы у всех было чёткое понимание структуры и не возникало путаницы.

Весь ноябрь трейдер A работал строго по одной стратегии - ""выживание"" среднесрочной.😁
Она показала себя достаточно стабильно, и в целом дала понятное и прогнозируемое поведение сигналов.

В первые дни декабря [trader#A] преисполнился веры и протестировал вторую стратегию - Интрадей.😌
По ней было выдано несколько сигналов, и ниже я размещу их полный список.

👉 Список сигналов Интрадей:
1. BTC - https://t.me/c/3171748254/704 стоп 1.1%
2. ETH - https://t.me/c/3171748254/705 1 тейк 2.4%
3. XRP - https://t.me/c/3171748254/706 1 тейк 2.5%
4. DOGE - https://t.me/c/3171748254/707 1 тейк 2.5%
5. ENA - https://t.me/c/3171748254/750 3 тейка 17.9%
6. DASH - https://t.me/c/3171748254/751 1 тейк 6.2%
7. ADA - https://t.me/c/3171748254/765 1 тейк 4.3%
8. ICP - https://t.me/c/3171748254/766 стоп 3.5%
9. ARB - https://t.me/c/3171748254/767
10. SEI - https://t.me/c/3171748254/768 стоп 3.6%
11. RAY - https://t.me/c/3171748254/769 2 тейка 9.9%
12. ATOM - https://t.me/c/3171748254/770 стоп 2.6%
13. SOL - https://t.me/c/3171748254/787 стоп 2.6%
👉 А это Среднесрок за декабрь:
1. DOGE - https://t.me/c/3171748254/795
2. CAKE - https://t.me/c/3171748254/805
3. 1INCH - https://t.me/c/3171748254/817
4. LINK - https://t.me/c/3171748254/818
5. ZETA - https://t.me/c/3171748254/819
6. BAT - https://t.me/c/3171748254/821
7. XRP - https://t.me/c/3171748254/822 
Там, где результат не указан - сделка актуальна.

По итогам теста стало понятно, что стратегия Intraday нуждается в небольшой доработке. 
Ничего критичного, результаты вполне приличные👆 просто...НУЖНО БОЛЬШЕ ЗОЛОТА!🤑
Поэтому мы временно поставили на стоп Intraday сигналы, но обязательно вернёмся к ним после доработок.

Что изменится дальше?

Чтобы вам было проще ориентироваться, с этого момента сигналы трейдера ""A"" будут публиковаться с дополнительными хэштегами:

#среднесрок - сигналы по среднесрочной стратегии
#intraday - сигналы по внутридневной стратегии (появятся после доработки)
Ничего себе мы придумали, да?🤭

Следите внимательно за тегами, чтобы быстро понимать, по какой логике работает текущий сигнал!

Мы продолжаем улучшать подачу информации и качество сигналов.
Спасибо, что с нами  мы работаем для вас! 🚀....

Слоган, конечно, несколько избит, и мы сами хотим придумать что-то своё, фирменное.
В команде сейчас два фаворита, проголосуйте реакцией, пожалуйста:

PifSignal - Ты этого достойна!❤️
или
PifSignal - Das Auto🔥",,,U_TP_HIT,U_TP_HIT | U_STOP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,,signal_group,multiple,704 | 705 | 706 | 707 | 750 | 751 | 765 | 766 | 767 | 768 | 769 | 770 | 787 | 795 | 805 | 817 | 818 | 819 | 821 | 822,20,,,,,STOP,,TEXT_SUMMARY,,,,,,0,0,0,
1916,PARSED,767,стоп. 3.4%,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,767,signal,single,767,1,,,,,STOP,,,,,,,,0,0,0,
1915,PARSED,821,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,821,signal,single,821,1,,,,,TP1,,,,,,,,0,0,0,
1913,PARSED,818,1 тейк,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,818,signal,single,818,1,,,,,TP1,,,,,,,,0,0,0,
1910,PARSED,795,"Закрываю у тейка. Поздравляю, почти 8%

Тейк все равно случился)",,,U_CLOSE_FULL,U_CLOSE_FULL | U_TP_HIT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,795,signal,single,795,1,,,FULL,,TP,,,,,,,,0,0,0,
1877,PARSED,,"[trader#A]

Всем привет!

Продолжаем удерживать шорты
модель пока не хочет лонговать, поэтому полностью отдаемся шортам

CAKE - https://t.me/c/3171748254/805
1INCH - https://t.me/c/3171748254/817
ZETA - https://t.me/c/3171748254/819
XRP - https://t.me/c/3171748254/822 (взяли лимитку)
ENA - https://t.me/c/3171748254/856 (спорный лонг, но держим)
LDO - https://t.me/c/3171748254/861
SHIB - https://t.me/c/3171748254/870",,,U_MARK_FILLED,U_MARK_FILLED,,,,,,0.7,,,,,signal_group,multiple,805 | 817 | 819 | 822 | 856 | 861 | 870,7,,,,,,FILLED,,,,,,,0,0,0,
1875,PARSED,870,взяли лимитку. моя средняя 0.008553,,,U_MARK_FILLED,U_MARK_FILLED,,,,,,0.7,,,,870,signal,single,870,1,,,,,,FILLED,,,,,,,0,0,0,
1862,PARSED,805,Закрылось в БУ,,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,805,signal,single,805,1,,ENTRY,,,,,,,,,,,0,0,0,
1861,PARSED,817,Закрылось в бу,,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,817,signal,single,817,1,,ENTRY,,,,,,,,,,,0,0,0,
1860,PARSED,819,закрылось в бу,,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,819,signal,single,819,1,,ENTRY,,,,,,,,,,,0,0,0,
1859,PARSED,,"[trader#A]


XRP - https://t.me/c/3171748254/822 3.94% прибыли
ENA - https://t.me/c/3171748254/856 убыток 9.32
LDO - https://t.me/c/3171748254/861 прибыль 4.2% 
SHIB - https://t.me/c/3171748254/870 прибыль 3.4%

Эти монеты закрываю по текущим, так как нет времени за ними следить

Встретимся в воскресенье

p.s. проценты указал без учета усреднения. кто выставлял лимитки на усреднение - у вас прибыль по шортам будет больше, убыток по ENA перекроется существеннее",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,,signal_group,multiple,822 | 856 | 861 | 870,4,,,ALL_SHORTS,,,,,,,,,,0,0,0,
1831,PARSED,933,"1 тейк, поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,933,signal,single,933,1,,,,,TP1,,,,,,,,0,0,0,
1824,PARSED,946,"стоп. увы, отскока не было достойного",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,946,signal,single,946,1,,,,,STOP,,,,,,,,0,0,0,
1823,PARSED,925,"еще стоп, понедельник начинается не с прибыли

никак не могу эту ENA обуздать",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,925,signal,single,925,1,,,,,STOP,,,,,,,,0,0,0,
1821,PARSED,936,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,936,signal,single,936,1,,,,,TP1,,,,,,,,0,0,0,
1820,PARSED,933,2 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,933,signal,single,933,1,,,,,TP2,,,,,,,,0,0,0,
1814,PARSED,924,1 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,924,signal,single,924,1,,,,,TP1,,,,,,,,0,0,0,
1811,PARSED,936,"2 тейк, поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,936,signal,single,936,1,,,,,TP2,,,,,,,,0,0,0,
1807,PARSED,924,2 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,924,signal,single,924,1,,,,,TP2,,,,,,,,0,0,0,
1806,PARSED,971,тут стоп,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,971,signal,single,971,1,,,,,STOP,,,,,,,,0,0,0,
1805,PARSED,972,и тут стоп,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,972,signal,single,972,1,,,,,STOP,,,,,,,,0,0,0,
1802,PARSED,921,закрываю по текущим. 8% движения. поздравляю,,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,921,signal,single,921,1,,,FULL,,,,,,,,,,0,0,0,
1801,PARSED,962,"тут увы стоп. fart закрыл в том числе и по причине минимизации убытка по Doge, Near и OG",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,962,signal,single,962,1,,,,,STOP,,,,,,,,0,0,0,
1799,PARSED,963,тоже стоп,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,963,signal,single,963,1,,,,,STOP,,,,,,,,0,0,0,
1798,PARSED,964,Закрываю фактически на точке входа,,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,964,signal,single,964,1,,,FULL,,,,,,,,,,0,0,0,
1797,PARSED,,"[trader#A]
#intraday


ASTER - https://t.me/c/3171748254/924 
INJ - https://t.me/c/3171748254/936 

По этим монетам остаток закрываю по текущей цене. Фактически эти монеты дошли до 2-х тейков",,,U_CLOSE_FULL,U_CLOSE_FULL | U_TP_HIT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,,signal_group,multiple,924 | 936,2,,,FULL,,TP2,,,,,,,,0,0,0,
1782,PARSED,983,увы стоп,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,983,signal,single,983,1,,,,,STOP,,,,,,,,0,0,0,
1781,PARSED,992,"стоп

проверил сегодня журнал сделок за ноябрь и декабрь. более 70% это стопы по лонгам",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,992,signal,single,992,1,,,,,STOP,,,,,,,,0,0,0,
1780,PARSED,1005,1 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1005,signal,single,1005,1,,,,,TP1,,,,,,,,0,0,0,
1776,PARSED,1005,2 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1005,signal,single,1005,1,,,,,TP2,,,,,,,,0,0,0,
1771,PARSED,978,"1 тейк, поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,978,signal,single,978,1,,,,,TP1,,,,,,,,0,0,0,
1770,PARSED,1002,1 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1002,signal,single,1002,1,,,,,TP1,,,,,,,,0,0,0,
1769,PARSED,1003,"1 тейк, поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1003,signal,single,1003,1,,,,,TP1,,,,,,,,0,0,0,
1764,PARSED,1024,"закрываю, модель ошиблась, вход без подтверждения на малых ТФ

стоп 1.67%",,,U_CLOSE_FULL,U_CLOSE_FULL | U_STOP_HIT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1024,signal,single,1024,1,,,FULL,,STOP,,,,,,,,0,0,0,
1763,PARSED,1018,1 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1018,signal,single,1018,1,,,,,TP1,,,,,,,,0,0,0,
1760,PARSED,,"[trader#A]

LINK - https://t.me/c/3171748254/978 - стоп в бу
ALGO - https://t.me/c/3171748254/1002 стоп в бу
ARKM - https://t.me/c/3171748254/1003 стоп в бу
FART - https://t.me/c/3171748254/1005 стоп на 1 тейк
UNI - https://t.me/c/3171748254/1018 стоп в бу",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_MOVE_STOP,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY; targeting={mode=EXPLICIT_TARGETS}) | MOVE_STOP(new_stop_level=ENTRY; targeting={mode=EXPLICIT_TARGETS}) | MOVE_STOP(new_stop_level=ENTRY; targeting={mode=EXPLICIT_TARGETS}) | MOVE_STOP(new_stop_level=TP1; targeting={mode=EXPLICIT_TARGETS}) | MOVE_STOP(new_stop_level=ENTRY; targeting={mode=EXPLICIT_TARGETS}),,,,0.7,,,,,signal_group,multiple,978 | 1002 | 1003 | 1005 | 1018,5,,ENTRY,,,,,,,,,,,0,0,0,
1755,PARSED,1002,после 1 тейка закрылась в бу,,,U_EXIT_BE,U_EXIT_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1002,signal,single,1002,1,,,,,TP1,,BREAKEVEN,,,,,,0,0,0,
1754,PARSED,1003,после 1 тейка закрылась в бу,,,U_EXIT_BE,U_EXIT_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1003,signal,single,1003,1,,,,,TP1,,BREAKEVEN,,,,,,0,0,0,
1747,PARSED,,"[trader#A]

XRP - https://t.me/c/3171748254/1015
ADA - https://t.me/c/3171748254/1017

А давайте их прикроем, пока они рядом с ТВХ",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,,signal_group,multiple,1015 | 1017,2,,,FULL,,,,,,,,,,0,0,0,
1743,PARSED,1034,Первый пятничный тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1034,signal,single,1034,1,,,,,TP,,,,,,,,0,0,0,
1738,PARSED,978,"Закрылась в бу, после 1 тейка, конечно же",,,U_EXIT_BE,U_EXIT_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,978,signal,single,978,1,,,,,TP1,,BREAKEVEN,,,,,,0,0,0,
1737,PARSED,1018,"Закрылась в бу, после 1 тейка",,,U_EXIT_BE,U_EXIT_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1018,signal,single,1018,1,,,,,TP1,,BREAKEVEN,,,,,,0,0,0,
1734,PARSED,1038,"Тут тейк. Поздравляю 
По этой тоже ожидаем https://t.me/c/3171748254/1037",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,,signal_group,multiple,1038 | 1037,2,,,,,TP,,,,,,,,0,0,0,
1733,PARSED,1036,"1 тейк, поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1036,signal,single,1036,1,,,,,TP1,,,,,,,,0,0,0,
1722,PARSED,1037,"начинаем субботу с тейка, поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1037,signal,single,1037,1,,,,,TP,,,,,,,,0,0,0,
1721,PARSED,1005,"И этот закрылся в бу на первом тейке. Конечно же после того как взяли 2 тейка. Сделка закрыта 

О переводе стопа на 1 тейк писал тут - https://t.me/c/3171748254/1035

Шортов у вас не должно остаться, если, конечно, я не пропустил ничего",,,U_REPORT_FINAL_RESULT,U_REPORT_FINAL_RESULT,,,,,,0.7,,,,,signal_group,multiple,1005 | 1035,2,,,,,,,TEXT_SUMMARY,,,,,,0,0,0,
1719,PARSED,1036,2 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,1036,signal,single,1036,1,,,,,TP2,,,,,,,,0,0,0,
1693,PARSED,1037,"2 тейк, сделку закрываю полностью",,,U_CLOSE_FULL,U_CLOSE_FULL | U_TP_HIT | U_REPORT_FINAL_RESULT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1037,signal,single,1037,1,,,FULL,,TP2,,TEXT_SUMMARY,,,,,,0,0,0,
1692,PARSED,1077,"а теперь к неприятному и одновременно обидному

стоп, но сдлека в итоге точно дойдет до тейка

ставить другой стоп, значит идти против торговой системы",,,U_TP_HIT,U_TP_HIT | U_STOP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1077,signal,single,1077,1,,,,,STOP,,TEXT_SUMMARY,,,,,,0,0,0,
1691,PARSED,1084,"тоже самое, что и выше

стоп",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,1084,signal,single,1084,1,,,,,STOP,,,,,,,,0,0,0,
1690,PARSED,1085,стоп,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,1085,signal,single,1085,1,,,,,STOP,,,,,,,,0,0,0,
1689,PARSED,1086,стоп,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,1086,signal,single,1086,1,,,,,STOP,,,,,,,,0,0,0,
1622,PARSED,1034,"всем привет. рынок очень ""тугой"". среднесрок очень долго отрабатывает. пробежимся по позициям, проведем инвентаризацию, освободим маржу для новых сделок

эту закрываю полностью по текущим, цена как раз на 1 тейке",,,U_CLOSE_FULL,U_CLOSE_FULL | U_TP_HIT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1034,signal,single,1034,1,,,FULL,,TP1,,,,,,,,0,0,0,
1621,PARSED,1036,полностью закрываю,,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1036,signal,single,1036,1,,,FULL,,,,,,,,,,0,0,0,
1620,PARSED,1044,закрываю на текущих ценах. +8%,,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1044,signal,single,1044,1,,,FULL,,,,,,,,,,0,0,0,
1618,PARSED,1081,закрываю по текущим +13%,,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1081,signal,single,1081,1,,,FULL,,,,,,,,,,0,0,0,
1615,PARSED,1038,"Эта позиция закрылась в бу после 1 тейка

Прошу еще раз ознакомиться с этим постом - https://t.me/c/3171748254/1145",,,U_EXIT_BE,U_EXIT_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,,signal_group,multiple,1038 | 1145,2,,,,,TP1,,BREAKEVEN,,,,,,0,0,0,
1429,PARSED,1516,"Стоп 
-1R",,,U_STOP_HIT,U_STOP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1516,signal,single,1516,1,,,,,STOP,,TEXT_SUMMARY,,,,,,0,0,0,
1425,PARSED,1506,"1 тейк. 0.44R
стоп в бу",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1506,signal,single,1506,1,,ENTRY,,,TP1,,TEXT_SUMMARY,,,,,,0,0,0,
1406,PARSED,1482,Доброе утро. Перенесите стоп в бу,,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1482,signal,single,1482,1,,ENTRY,,,,,,,,,,,0,0,0,
1401,PARSED,1506,"Сделка закрылась в бу. 
итоговый результат 0.44R",,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1506,signal,single,1506,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1364,PARSED,1482,закрылась в бу,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1482,signal,single,1482,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1353,PARSED,,"[trader#A]

https://t.me/c/3171748254/1620
https://t.me/c/3171748254/1620
https://t.me/c/3171748254/1599
https://t.me/c/3171748254/1594
https://t.me/c/3171748254/1593
https://t.me/c/3171748254/1592
https://t.me/c/3171748254/1591

По лонгам стопы в бу",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,,signal_group,multiple,1620 | 1599 | 1594 | 1593 | 1592 | 1591,6,,ENTRY,,,,,,,,,,,0,0,0,
1352,PARSED,1593,закрылась в бу,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1593,signal,single,1593,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1348,PARSED,1591,закрыта в бу,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1591,signal,single,1591,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1347,PARSED,1619,Закрыта в бу,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1619,signal,single,1619,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1346,PARSED,1620,закрыта в бу,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1620,signal,single,1620,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1341,PARSED,1592,закрылась в бу,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1592,signal,single,1592,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1340,PARSED,1594,закрылась в бу,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1594,signal,single,1594,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1334,PARSED,1599,также в бу закрылись,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1599,signal,single,1599,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
1298,PARSED,1654,"1 тейк. 0.22R
стоп в бу",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1654,signal,single,1654,1,,ENTRY,,,TP1,,TEXT_SUMMARY,,,,,,0,0,0,
1276,PARSED,,"[trader#A]

https://t.me/c/3171748254/1725
https://t.me/c/3171748254/1726

пора перенести стоп в бу
кто желает может фиксировать прибыль",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,,signal_group,multiple,1725 | 1726,2,,ENTRY,,,,,,,,,,,0,0,0,
1275,PARSED,1725,закрылось в бу,,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1725,signal,single,1725,1,,ENTRY,,,,,,,,,,,0,0,0,
1274,PARSED,1726,закрылось в бу,,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1726,signal,single,1726,1,,ENTRY,,,,,,,,,,,0,0,0,
1266,PARSED,1654,Все тейки. Сделка закрылась в +1.5RR,,,U_TP_HIT,U_TP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1654,signal,single,1654,1,,,,,TP,,TEXT_SUMMARY,,,,,,0,0,0,
1265,PARSED,1685,"1 тейк. Стоп в бу
+0.5RR",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1685,signal,single,1685,1,,ENTRY,,,TP1,,TEXT_SUMMARY,,,,,,0,0,0,
1264,PARSED,1704,"1 тейк. Стоп в бу
+0.5RR",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1704,signal,single,1704,1,,ENTRY,,,TP1,,TEXT_SUMMARY,,,,,,0,0,0,
1258,PARSED,1704,сделка закрыта в бу. итоговый результат 0.5R,,,U_REPORT_FINAL_RESULT,U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1704,signal,single,1704,1,,,,,,,TEXT_SUMMARY,,,,,,0,0,0,
1250,PARSED,1756,"очень большой риск получить стоп. кто хочет не раздувать убыток - можно закрыть по текущим

я закрывать не буду, чтобы не искажать статистику",,,U_CLOSE_FULL,U_CLOSE_FULL | U_STOP_HIT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1756,signal,single,1756,1,,,FULL,,STOP,,,,,,,,0,0,0,
1249,PARSED,1774,Убираем лимитку,,,U_CANCEL_PENDING_ORDERS,U_CANCEL_PENDING_ORDERS,CANCEL_PENDING,CANCEL_PENDING,,,,0.7,,,,1774,signal,single,1774,1,,,,,,,,TARGETED,,,,,0,0,0,
1241,PARSED,1760,"1 тейк. Стоп в бу
0.26R",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT | U_REPORT_FINAL_RESULT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,1760,signal,single,1760,1,,ENTRY,,,TP1,,TEXT_SUMMARY,,,,,,0,0,0,
1240,PARSED,1756,Стоп. -1R,,,U_STOP_HIT,U_STOP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1756,signal,single,1756,1,,,,,STOP,,TEXT_SUMMARY,,,,,,0,0,0,
1235,PARSED,1760,Второй тейк. Общий RR 0.75,,,U_TP_HIT,U_TP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,1760,signal,single,1760,1,,,,,TP,,TEXT_SUMMARY,,,,,,0,0,0,
1229,PARSED,,"[trader#A]


https://t.me/c/3171748254/1685 MOVR
https://t.me/c/3171748254/1738 CYBER
https://t.me/c/3171748254/1706 ZEC

закрываю по текущим ценам
MOVR - 1.35RR
CYBER - 1.37RR
ZEC - 1.43RR",,,U_CLOSE_FULL,U_CLOSE_FULL | U_REPORT_FINAL_RESULT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,,signal_group,multiple,1685 | 1706 | 1738,3,,,FULL,,,,R_MULTIPLE,,,,,,0,0,0,
1228,PARSED,1760,"его тоже не будем мучить. закрываю по текущим
1.06R",,,U_CLOSE_FULL,U_CLOSE_FULL | U_REPORT_FINAL_RESULT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,1760,signal,single,1760,1,,,FULL,,,,TEXT_SUMMARY,,,,,,0,0,0,
1208,PARSED,,"[trader#A]
Все лонги закрываю по текущим
Какие вышли стопы, дополню пост чуть позже

FARTCOIN -0.338R
ASTER -0.03R
DOGE -0.63R
PEPE -0.46R
ENA - 0.634R
C98 -0.36R",,,U_CLOSE_FULL,U_CLOSE_FULL | U_STOP_HIT | U_REPORT_FINAL_RESULT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=SELECTOR}),,,,0.7,,,,,signal,unknown,,0,,,ALL_LONGS,,STOP,,R_MULTIPLE,,,,,,0,0,0,
1177,PARSED,,"[trader#A]

https://t.me/c/3171748254/1830
https://t.me/c/3171748254/1832

Стопы в бу",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,,signal_group,multiple,1830 | 1832,2,,ENTRY,,,,,,,,,,,0,0,0,
