raw_message_id,source_chat_id,source_chat_title,telegram_message_id,message_type,eligibility_status,eligibility_reason,trader_resolution_method,raw_text_preview
2515,3171748254,PifSignal,1,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,
2388,3171748254,PifSignal,188,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers."
2387,3171748254,PifSignal,189,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] Coin: #HOOKUSDT  Direction: Long  Leverage: 5-10x  Entry: 0.06478 - 0.06200$(Buy partially)  Targets: 0.06800 - 0.07100 - 0.07400 - 0.07800$(Short term)  Stoploss: 0.06000$
2386,3171748254,PifSignal,190,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers."
2385,3171748254,PifSignal,191,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] Coin: #MANAUSDT  Direction: Long  Leverage: 5x  #MANA has already broken out of the resistance zone and falling wedge pattern and is looking bullish.  Entry: $0.2340 - $0.2250 (Buy parti...
2384,3171748254,PifSignal,192,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers."
2383,3171748254,PifSignal,193,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #HOOKUSDT UPDATE:  Target 1 done nicely✔️  So far 50% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾
2382,3171748254,PifSignal,194,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #HOOKUSDT UPDATE:  Target 2 done nicely✔️  So far 100% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾
2379,3171748254,PifSignal,198,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $BTC Market Analysis  BTC is currently trading inside a falling wedge pattern on the daily chart, a structure often considered bullish in nature. The price is hovering near the lower tre..."
2376,3171748254,PifSignal,201,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#1] $CHZUSDT FREE SIGNAL:  Smashed the third target, and peaked at 220% profit using x10 leverage. ✅🚀  Congratulations to Premium and PUBLIC members 🥂"
2372,3171748254,PifSignal,205,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] BUYING $MANTA HERE  Exchange: Binance / Binance Futures Leverage: 3-5x  THe bottom is in, the target is $2🚀   Targets: 0.116 - 0.122 - 0.130 - 0.145 - 0.165 - 0.27 - 0.42 - 0.92 - 1.38 -..."
2371,3171748254,PifSignal,206,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] $MANTA is the next ZEC
2369,3171748254,PifSignal,208,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] Anything below $0.12 for $MANTA is an absolute bargain  Buying more here
2367,3171748254,PifSignal,210,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4]
2368,3171748254,PifSignal,209,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #ZEC is over  MM already moved to #MANTA
2365,3171748254,PifSignal,212,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4]
2366,3171748254,PifSignal,211,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #ZEC is over  MM already moved to #MANTA
2363,3171748254,PifSignal,214,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] BTC bottomed and bears about to get liquidated  HIPPO and ZEC had their time to shine, but now it’s time for a new 10x top gainer to take their place  This coin is $MANTA"
2360,3171748254,PifSignal,217,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] BUYING $XVG HERE  Exchange: Binance Futures Leverage: 3x  Every time BTC bounces, $XVG goes parabolic. Easy 5-10x move🚀   Targets: 0.0084 - 0.0087 - 0.0093 - 0.0102 - 0.0115 - 0.013 - 0...."
2359,3171748254,PifSignal,218,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] MANTA was good, but $XVG is god-tier  Get ready to know what riding a bull market from the start feels like🐋  Buying more $XVG here"
2358,3171748254,PifSignal,219,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#1] Longing $XVG HERE!  Expecting to see a massive pump   Leverage: Isolated x5 Entry: 0.008104 - 0.0077 Targets: 0.008973 - 0.010135 - 0.011467 - 0.018690 SL: 0.006474
2357,3171748254,PifSignal,220,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] 🔥Gem announcement🔥  Hey everyone,  We're about to drop a futures gem signal. Get your money ready and watch for our calls. This coin's gonna be a winner, with great short and mid-term ga..."
2356,3171748254,PifSignal,221,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#1] Make sure to buy here, it has got huge potential 🚀"
2354,3171748254,PifSignal,223,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] Coin: #XVGUSDT  Direction: Long📈  Breaking out of a Cup and handle pattern on hourly timeframe, which is a bullish pattern with a good bullish candle. So just buy it and hold it for good..."
2353,3171748254,PifSignal,224,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] $XVG has is about to become a top gainer  Anything below $0.0082 is a bargain
2343,3171748254,PifSignal,235,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] $BTC UPDATE 🔥  BTC has perfectly bounced from the trendline support of the falling wedge and is now approaching the breakout level.   A breakout followed by a successful retest of the we...
2340,3171748254,PifSignal,239,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] LONGING $BRETT HERE  Exchange: Binance Futures Leverage: 3x  $BRETT is about to go parabolic.  Targets: 0.027 - 0.029 - 0.032 - 0.036 - 0.042 - 0.050 - 0.064 - 0.082 - 0.105 - OPEN  SL:...
2339,3171748254,PifSignal,240,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#1] Coin: $LTCUSDT Short Leverage: x10 Entry: 107.11 Targets: 104.05 - 99.71 - 94.5 - 83.53 SL: 113.78
2338,3171748254,PifSignal,241,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $BRETT  Fully bottomed, BRETT is probably the most undervalued coin on Binance right now  Easy target $0.05"
2337,3171748254,PifSignal,243,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] $COTI quick +20%  Profits taken
2336,3171748254,PifSignal,244,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] Another word: $ACE
2335,3171748254,PifSignal,245,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] BUYING $ACE HERE  Exchange: Binance / Binance Futures Leverage: 3x  $ACE is your next 10x, fill it up.  Targets: 0.325 - 0.35 - 0.38 - 0.41 - 0.44 - 0.48 - 0.53 - 0.67 - 0.92 - 1.43 - OP..."
2334,3171748254,PifSignal,246,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #ACE is the new ZEC
2331,3171748254,PifSignal,249,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #ALPINE BULLISH
2330,3171748254,PifSignal,250,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] LONGING $ALPINE HERE  Exchange: Binance Futures Leverage: 3x  $ALPINE is about to go parabolic.  Targets: OPEN (Targeting the previous high at $17)  SL: Below 0.628
2329,3171748254,PifSignal,251,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] Still early to buy #ALPINE  Anything below $0.76 is pretty much FREE
2328,3171748254,PifSignal,252,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] Adding more #ALPINE here at a discount
2327,3171748254,PifSignal,253,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] ONE WORD: $BANK
2326,3171748254,PifSignal,254,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] LONGING $BANK HERE  Exchange: Binance Futures Leverage: 3x  $BANK is an easy 300-500% move, fill it up.  Targets: 0.090 - 0.094 - 0.100 - 0.110 - 0.122 - 0.136 - 0.159 - 0.182 - 0.230 -..."
2325,3171748254,PifSignal,259,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] LONGING $TAC HERE  Exchange: Binance Futures Leverage: 3x  Targets: 0.0059 - 0.0063 - 0.0067 - 0.0073 - 0.0084 - 0.0104 - 0.0142 - 0.0181 - 0.0242 - OPEN  SL: Below 0.046  https://www.bi...
2324,3171748254,PifSignal,260,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#1] Longing $TAC Here Entry: 0.005591 Targets: 0.006016 - 0.006623 - 0.007511 - 0.008746 SL: 0.004909
2318,3171748254,PifSignal,267,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#1] $LTCUSDT Update:  Smashed the first target, currently at around 40% profit using x10 leverage.  Enjoy ✅🚀"
2316,3171748254,PifSignal,269,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] $ALPINE quick +11%  Profits booked
2314,3171748254,PifSignal,271,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] LONGING $PROMPT HERE  Exchange: Binance Futures Leverage: 3x  Targets: 0.098 - 0.102 - 0.107 - 0.112 - 0.117 - 0.128 - 0.142 - 0.181 - 0.232 - 0.348 - OPEN  SL: Below 0.0709  https://www...
2313,3171748254,PifSignal,272,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $PROMPT  Fully bottomed, PROMPT is probably the most undervalued coin on Binance right now  Easy target $0.2"
2312,3171748254,PifSignal,273,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #PROMPT  Buy the dip
2311,3171748254,PifSignal,274,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] #ETHUSDT UPDATE:  #Ethereum is currently trading around $3480. Ethereum pumped exactly after our update, and after breaking the neckline, ETH reached a high of $3650. Those who opened a..."
2310,3171748254,PifSignal,275,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] #BTCUSDT UPDATE:  #Bitcoin is currently trading around $103,500. Bitcoin pumped exactly as predicted after our update and touched $107,500. Those who opened a long position according to..."
2309,3171748254,PifSignal,276,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #MANAUSDT UPDATE:  All Entries Filled✔️  Target 1 done nicely✔️  So far 35% Profits with 5x leverage🤑  Enjoy the profits Guys🍾🍾
2308,3171748254,PifSignal,277,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] $BTC Market Analysis  BTC perfectly bounced from the trendline support of the falling wedge but faced rejection at the trendline resistance.   It may retest the wedge’s trendline support...
2307,3171748254,PifSignal,278,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] Coin: #AIXBT  Direction: Short  Leverage: 5-10x  #AIXBT has already broken down the symmetrical triangle and is looking bearish.  Entry: $0.06200 - $0.06400 (Enter partially)  Targets: $...
2306,3171748254,PifSignal,279,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers."
2293,3171748254,PifSignal,292,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] BUYING $GPS HERE  Exchange: Binance / Binance Futures Leverage: 3x  Targets: 0.0069 - 0.0071 - 0.0074 - 0.0079 - 0.0085 - 0.0102 - 0.0138 - 0.0172 - 0.0242 - OPEN  SL: Below 0.00494
2291,3171748254,PifSignal,294,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] BUYING $AVA HERE  Exchange: Binance / Binance Futures Leverage: 3x  Fully bottomed and ready for a 10-20x move  Targets: 0.4 - 0.42 - 0.46 - 0.54 - 0.72 - 0.94 - 1.12 - 1.32 - 1.83 - OPE...
2290,3171748254,PifSignal,295,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] #AVA  Not a matter of if, but when  Loading up here, high targets above $2"
2289,3171748254,PifSignal,296,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #AVA BREAKING OUT  Buying as much as possible below $0.4  Don’t say we didn’t tell you in a few days
2288,3171748254,PifSignal,297,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] ZEC is dead, #AVA will be today’s top gainer"
2286,3171748254,PifSignal,299,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#1] and $LTCUSDT reached second target, 70% profit using x10 leverage. ✅🚀"
2285,3171748254,PifSignal,300,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $SOL Market Analysis  SOL is currently showing a bullish harmonic pattern completion near a strong demand zone. The price has rebounded from the marked support area, indicating potential..."
2281,3171748254,PifSignal,305,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] BUYING $NFP HERE  Exchange: Binance / Binance Futures Leverage: 3x  Perfect bounce at support, fully bottomed, buying below 0.042  Targets: 0.044 - 0.047 - 0.051 - 0.057 - 0.071 - 0.102..."
2280,3171748254,PifSignal,308,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] LONGING #NFP NOW  Still in entry and ready for a 100-200% short term move  Buying everything below $0.042
2273,3171748254,PifSignal,315,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] #AIXBTUSDT UPDATE:  All Entries Filled✅  Target 1,2 done nicely✔️  So far 80% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾"
2272,3171748254,PifSignal,316,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] BUYING $GUN HERE  Exchange: Binance / Binance Futures Leverage: 3x  NO SELLERS LEFT. $GUN IS UP ONLY🚀  Targets: 0.016 - 0.018 - 0.021 - 0.025 - 0.032 - 0.048 - 0.071 - 0.098 - 0.116 - OP...
2271,3171748254,PifSignal,317,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #GUN  Buying below $0.015 is pretty much free money.
2270,3171748254,PifSignal,318,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #GUN BREAKING OUT  Catch it now or miss it forever
2268,3171748254,PifSignal,320,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #GUN still at entry  This is the easiest 100-300% move currently on BInance
2266,3171748254,PifSignal,322,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #CUDIS BULLISH  Ready for the second and strongest wave  Buying below $0.045  https://www.binance.com/en/futures/CUDISUSDT
2265,3171748254,PifSignal,323,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $BTC Market Analysis  Bitcoin is trading inside a falling wedge pattern on the daily chart, showing signs of consolidation after multiple rejections from the upper trendline.   A breakou..."
2258,3171748254,PifSignal,330,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] #BTCUSDT UPDATE:  #Bitcoin is currently trading around $99,850. Bitcoin already broke down an Inverse Cup and Handle pattern on the hourly timeframe, which is a bearish pattern. So, the..."
2257,3171748254,PifSignal,331,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #ETHUSDT UPDATE:  #Ethereum is now currently trading around $3237. It has already broken down from the head and shoulder pattern and is dumping. If the dump continues and it breaks below...
2254,3171748254,PifSignal,334,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] Coin: #CATIUSDT  Direction: Short  Leverage: 5-10x  #CATI has already broken down the Inverse cup and handle pattern and is looking bearish.  Entry: $0.06010 - $0.06200 (Enter partially)...
2253,3171748254,PifSignal,335,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers."
2252,3171748254,PifSignal,336,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] Coin: #ALTUSDT  Direction: Short  Leverage: 5-10x  #ALT has already broken down the bear flag pattern and is looking bearish.  Entry: $0.01550 - $0.01600 (Enter partially)  Targets: $0.0...
2251,3171748254,PifSignal,337,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] The market is very volatile and unpredictable right now, so futures trading is also very risky. That's why this is only for risk-takers."
2249,3171748254,PifSignal,339,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] #AIXBTUSDT UPDATE:  All Entries Filled✅  Target 3,4 done nicely✔️  So far 130% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾"
2247,3171748254,PifSignal,341,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,
2246,3171748254,PifSignal,342,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] Coin: #TRUMPUSDT  Direction: Short  Leverage: 5-10x  #TRUMP has already broken down the Head and Shoulder pattern and is looking bearish.  Entry: $7.140 - $7.350 (Enter partially)  Targe...
2245,3171748254,PifSignal,343,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially"
2243,3171748254,PifSignal,345,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,reply_to_message_id_present; unresolved_trader,multi_trader_chat,
2240,3171748254,PifSignal,348,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] Close this position; the market may reverse.
2236,3171748254,PifSignal,352,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $BTC Market Analysis  BTC has broken below $100K and is now attempting to hold above the trendline support.   Bulls need to reclaim the horizontal support for a bullish confirmation, whi..."
2227,3171748254,PifSignal,362,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"Всем привет - это администратор канала! 👋 Наша команда хотела сказать вам большое спасибо за обратную связь, которую мы получаем - она действительно важна 🙌  Также хочется ответить на беспокойство..."
2226,3171748254,PifSignal,363,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $BTC UPDATE  Bitcoin has broken below the major $100K support, confirming strong bearish momentum. Price has now tapped the demand zone at $95K.  A bounce is possible here, but losing th..."
2225,3171748254,PifSignal,364,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,reply_to_message_id_present; unresolved_trader,multi_trader_chat,
2223,3171748254,PifSignal,366,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] The market has reached a local bottom, and we’ve just found an ultra-high potential gem on Binance  Get ready"
2222,3171748254,PifSignal,367,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] BUYING $MITO HERE  The bottom is in for #MITO  Buying below $0.045  Targets: 0.089 - 0.092 - 0.096 - 0.102 - 0.118 - 0.138 - 0.172 - 0.212 - 0.292 - 0.341 - OPEN  https://www.binance.com...
2221,3171748254,PifSignal,368,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] BUYING $MITO HERE  The bottom is in for #MITO  Entry: Below $0.087  Targets: 0.089 - 0.092 - 0.096 - 0.102 - 0.118 - 0.138 - 0.172 - 0.212 - 0.292 - 0.341 - OPEN  SL: Below $0.0716  http...
2220,3171748254,PifSignal,369,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #TRUMPUSDT UPDATE:  Target 1 done nicely✔️  So far 50% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾
2219,3171748254,PifSignal,370,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#2] #ALTUSDT UPDATE:  Target 1,2 done nicely✔️  So far 70% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾"
2218,3171748254,PifSignal,371,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#4] #MITO BREAKING OUT
2217,3171748254,PifSignal,372,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#1] $LTCUSDT Short Smashed the third target, went for 118% profit using x10 leverage. ✅🚀"
2214,3171748254,PifSignal,375,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] $BTC UPDATE 🔥  BTC has perfectly bounced from the horizontal support, and an upward move is expected as long as it continues trading above the marked support level.  ➖➖➖➖➖"
2213,3171748254,PifSignal,376,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] FEAR AND GREED INDEX UPDATE  Current market conditions reflect extreme fear, indicating the potential for an upcoming bounce.  ➖➖➖➖➖"
2211,3171748254,PifSignal,378,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#4] 🔥$MYX Update🔥  Target 1 : $2.7✅ Target 2 : $2.9✅ Target 3 : $3.1✅  Profit: 278% on just 5x lev🚀  Even in a bear market we’re still winning, stay tunned for our next signals🐋"
2205,3171748254,PifSignal,386,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#1] $BNBUSDT Long Leverage: Isolated x10 Entry: 937.63 - 901.69 Targets: 969 - 1011 - 1085 - 1186 SL: 868.54
2204,3171748254,PifSignal,387,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#1] Coin: CHZUSDT Short Leverage: Isolated x10 Entry: 0.03155 - 0.03232 Targets: 0.03092 - 0.03 - 0.02864 SL: 0.03325
2194,3171748254,PifSignal,400,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#1] $CHZUSDT SHORT Signal Update:  Smashed the first target, congratulations to the premium members,  over 25% profit from a single target. ✅🚀"
2189,3171748254,PifSignal,408,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #AIXBTUSDT UPDATE:  All Entries Filled✅  All Targets done nicely✔️  210% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾
2185,3171748254,PifSignal,413,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,"[trader#1] $CHZUSDT SHORT SIGNAL UPDATE:  Smashed the second target, as you can see our level worked so perfectly as support, we sniped it, just like we always do. 🐺  53.6% Profit using x10 Leverage."
2184,3171748254,PifSignal,414,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#1] Coin: $GNO Long Leverage: Isolated x10 Entry: 128.73 Targets: 132.04 - 137.10 - 142.93 - 153.85 SL: 122.18
2179,3171748254,PifSignal,422,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #ALTUSDT UPDATE:  Target 3 done nicely✔️  So far 110% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾
2178,3171748254,PifSignal,423,UNCLASSIFIED,ACQUIRED_UNKNOWN_TRADER,history_replay; unresolved_trader,multi_trader_chat,[trader#2] #ALTUSDT UPDATE:  Target 4 done nicely✔️  So far 120% Profits with 10x leverage🤑  Enjoy the profits Guys🍾🍾
